restaurant_id,restaurant_name,cuisine,price_range,delivery_time_min,distance_miles,rating,total_reviews,location,url
1220,Ozzy's Burgers,"Burgers, Chicken",$$,29,1.1,4.5,630,Toronto,https://www.doordash.com/store/314607/?pickup=false
1221,Ka Chi,"Korean, Sushi",$$,25,25,4.3,930,Toronto,https://www.doordash.com/store/30149/?pickup=false
1222,New Chamsine,"Shawarma, Salads",$$,19,19,4.3,82,Toronto,https://www.doordash.com/store/2343361/?pickup=false
1223,Tabouli,"Middle Eastern, Salads",$$,17,0.2,4,22,Toronto,https://www.doordash.com/store/314442/?pickup=false
1224,Pico De Gallo,"Mexican, Tacos",$$,24,1.1,4.4,288,Toronto,https://www.doordash.com/store/136679/?pickup=false
1225,Aji Sai Japanese Restaurant,"Japanese, Sushi",$$,20,20,4.5,222,Toronto,https://www.doordash.com/store/30212/?pickup=false
1226,WVRST,"German, Sausage",$$,19,19,4.4,35,Toronto,https://www.doordash.com/store/1127205/?pickup=false
1227,Mexican Bowl,"Mexican, Burritos",$$,19,0.8,4,37,Toronto,https://www.doordash.com/store/1925037/?pickup=false
1228,Dumpling & More 味多多麻辣烫&饺子馆,"Chinese, Dumplings",$$,24,0.9,4.3,78,Toronto,https://www.doordash.com/store/178978/?pickup=false
1229,T.O.'S Kathi Roll Eatery,"Indian, Tikka",$$,20,20,4.1,73,Toronto,https://www.doordash.com/store/2692248/?pickup=false
1230,Winner BBQ Chinese Cuisine 贼好吃的烤肉饭,"Chinese, Barbecue",$$,23,23,4.6,447,Toronto,https://www.doordash.com/store/823375/?pickup=false
1231,Indian Roti House,"Indian, Vegetarian",$$,27,0.2,4.4,1,Toronto,https://www.doordash.com/store/152626/?pickup=false
1232,Ali Baba's Middle Eastern Cuisine,"Middle Eastern, Wraps",$,16,0.9,4,283,Toronto,https://www.doordash.com/store/34715/?pickup=false
1233,Smoke's Poutinerie,"Pork, Boneless Wings",$$,21,21,4.5,650,Toronto,https://www.doordash.com/store/26842/?pickup=false
1234,Duke Of Cornwall,"Burgers, Dessert",$$,19,19,4,0,Toronto,https://www.doordash.com/store/714374/?pickup=false
1235,Hair of the Dog,"Breakfast, Brunch",$$,24,1.5,4.5,137,Toronto,https://www.doordash.com/store/30214/?pickup=false
1236,King's Café,"Dim Sum, Appetizers",$$,26,1.1,4.8,1,Toronto,https://www.doordash.com/store/52448/?pickup=false
1237,Java House,"Breakfast, Sandwiches",$$,17,17,4.3,33,Toronto,https://www.doordash.com/store/541816/?pickup=false
1238,Matt's Burger Lab,"Burgers, Chicken",$$,20,20,4.4,51,Toronto,https://www.doordash.com/store/2364318/?pickup=false
1239,NORD LYON,"Bakery, Pastries",$$,19,0.9,4.6,86,Toronto,https://www.doordash.com/store/1357970/?pickup=false
1240,Isabella's Boutique Mochi Donuts,"Donuts, Sweets",$$,18,0.6,4.8,43,Toronto,https://www.doordash.com/store/2370401/?pickup=false
1241,Mr. Pizza,"Italian, Pizza",$$,26,26,4.6,169,Toronto,https://www.doordash.com/store/70687/?pickup=false
1242,Loaded Pierogi,"Salads, Beer",$$,21,21,4.6,51,Toronto,https://www.doordash.com/store/873622/?pickup=false
1243,Artisan Plus 老碗面坊,Chinese,$$,25,1,4.7,171,Toronto,https://www.doordash.com/store/813580/?pickup=false
1244,Wild Wing,"Fast Food, Chicken Wings",$,26,0.3,4.5,222,Toronto,https://www.doordash.com/store/813546/?pickup=false
1245,Burrito Bandidos,"Mexican, Burritos",$$,27,27,4.5,257,Toronto,https://www.doordash.com/store/49365/?pickup=false
1246,Midori Ramen,"Ramen, Rice Bowl",$$,20,20,4.8,67,Toronto,https://www.doordash.com/store/1332316/?pickup=false
1247,The Dirty Bird Chicken + Waffles,"American, Waffles",$$,23,1.1,4.3,820,Toronto,https://www.doordash.com/store/314735/?pickup=false
1248,Taste of China 温豪轩,"Chinese, Chicken",$$,20,1,4.3,86,Toronto,https://www.doordash.com/store/30253/?pickup=false
1249,On The Rocks,"Chicken, Pork",$$,22,22,4.2,146,Toronto,https://www.doordash.com/store/52493/?pickup=false
1250,Hey Noodles 嘿 小面,"Chinese, Noodles",$$,24,24,4.6,580,Toronto,https://www.doordash.com/store/314715/?pickup=false
1251,Charidise Restaurant,"Coffee & Tea, Noodles",$$,23,1,4.8,261,Toronto,https://www.doordash.com/store/728909/?pickup=false
1252,Pizzeria da Mario,"Italian, Pizza",$$,24,1.1,4.6,224,Toronto,https://www.doordash.com/store/2148773/?pickup=false
1253,The Captain's Boil,"Seafood, Chicken Wings",$,24,24,4.3,970,Toronto,https://www.doordash.com/store/155132/?pickup=false
1254,Am2pm Express Market,"Snacks, Everyday Essentials",$$,24,24,4.7,36,Toronto,https://www.doordash.com/store/750704/?pickup=false
1255,San Francesco Foods,"Calzones, Sandwiches",$$,21,1.5,4.5,150,Toronto,https://www.doordash.com/store/35621/?pickup=false
1256,Flame sushi,"Japanese, Sushi",$$,20,0.6,4.5,424,Toronto,https://www.doordash.com/store/1423761/?pickup=false
1257,Golden Wheat Bakery Cafe,"Bakery, Pastries",$$,25,25,4.7,109,Toronto,https://www.doordash.com/store/358558/?pickup=false
1258,Baroness,"Healthy, Milk Tea",$$,24,24,4.8,172,Toronto,https://www.doordash.com/store/2143620/?pickup=false
1259,Thai Express,"Asian, Thai",$,22,1,4.5,570,Toronto,https://www.doordash.com/store/917474/?pickup=false
1260,Fruiteao,"Milk Tea, Green Tea",$$,21,0.8,4.8,11,Toronto,https://www.doordash.com/store/1538267/?pickup=false
1261,The Bullger,"Burgers, Sandwiches",$$,21,21,4.6,270,Toronto,https://www.doordash.com/store/1884966/?pickup=false
1262,Rol San 龍笙栈,"Chinese, Dim Sum",$$,28,28,4.8,560,Toronto,https://www.doordash.com/store/46959/?pickup=false
1263,N2 Kitchen & Bar,"Filipino, Dessert",$$,20,0.7,4.5,13,Toronto,https://www.doordash.com/store/2200381/?pickup=false
1264,Guirei Japanese Restaurant,"Japanese, Sashimi",$$,29,0.5,4.7,108,Toronto,https://www.doordash.com/store/37211/?pickup=false
1265,Colaba Junction,"Indian, Curry",$$,29,29,4.1,356,Toronto,https://www.doordash.com/store/719908/?pickup=false
1266,Ghazale Restaurant,"Salads, Sandwiches",$,25,25,4.4,141,Toronto,https://www.doordash.com/store/37014/?pickup=false
1267,Grange Green Farms,"Convenience, Grocery",$$,21,0.7,4.7,0,Toronto,https://www.doordash.com/convenience/store/2609126/?pickup=false
1268,Almond Butterfly Dundas | Bistro,"Alcohol, Coffee & Tea",$$,24,1.2,4.7,476,Toronto,https://www.doordash.com/store/969095/?pickup=false
1269,Hey Sugar Dundas,"Fruit Tea, Green Tea",$$,21,21,5,0,Toronto,https://www.doordash.com/store/22995315/?pickup=false
1270,Knockout Chicken,"Chicken Wings, Sandwiches",$$,25,25,4.3,560,Toronto,https://www.doordash.com/store/849231/?pickup=false
1271,Brick'n'cheese,Fast Food,$$,25,1.7,4.6,600,Toronto,https://www.doordash.com/store/1815276/?pickup=false
1272,Butterchick,"Street Food, Indian",$,21,1.1,3.9,90,Toronto,https://www.doordash.com/store/2422983/?pickup=false
1273,Frisaca,"Mexican, Tacos",$,23,23,4.4,256,Toronto,https://www.doordash.com/store/763831/?pickup=false
1274,Lofi Wok,"Noodles, Curry",$$,22,22,4,0,Toronto,https://www.doordash.com/store/1757158/?pickup=false
1275,King Rustic,"Salads, Chicken",$$,23,1.1,4.8,172,Toronto,https://www.doordash.com/store/45908/?pickup=false
1276,Hong Fatt B-B-Q 鸿发烧腊,"Chinese, Barbecue",$$,20,0.9,4.7,112,Toronto,https://www.doordash.com/store/178903/?pickup=false
1277,The Rabbit Hole Pub,"Pubs, Dessert",$$,18,18,5,0,Toronto,https://www.doordash.com/store/1785786/?pickup=false
1278,Bolet's Burrito,"Mexican, Burritos",$$,22,22,4.6,171,Toronto,https://www.doordash.com/store/52342/?pickup=false
1279,PLANTA Cocina,"Mexican, Tacos",$$,23,0.8,4.8,243,Toronto,https://www.doordash.com/store/1214645/?pickup=false
1280,August 8,"Ice Cream, Sushi",$$,23,1,4.4,400,Toronto,https://www.doordash.com/store/247656/?pickup=false
1281,Real Sports,"Burgers, Salads",$$,27,27,4.6,53,Toronto,https://www.doordash.com/store/965159/?pickup=false
1282,Real Sports,"Burgers, Salads",$$,27,27,4.6,53,Toronto,https://www.doordash.com/store/965159/?pickup=false
1283,Dundas Spring Garden,"Chinese, Noodles",$$,24,0.9,4.5,670,Toronto,https://www.doordash.com/store/178817/?pickup=false
1284,The Burger's Priest,"Burgers, Fast Food",$$,19,0.5,4.4,890,Toronto,https://www.doordash.com/store/245811/?pickup=false
1285,Kung Fu Tea,"Latte, Floats",$$,25,25,4.6,117,Toronto,https://www.doordash.com/store/845000/?pickup=false
1286,Morso Me,"Italian, Sandwiches",$$,20,20,4.8,39,Toronto,https://www.doordash.com/store/73655/?pickup=false
1287,1915 Lan Zhou Ramen 1915兰州拉面,"Chinese, Ramen",$$,24,0.9,4.5,74,Toronto,https://www.doordash.com/store/314511/?pickup=false
1288,Colaba Junction (Bay St),"Indian, Street Food",$$,24,1.3,4.3,104,Toronto,https://www.doordash.com/store/314450/?pickup=false
1289,Page One,"Cafe, Pizza",$$,24,24,4.5,26,Toronto,https://www.doordash.com/store/542584/?pickup=false
1290,Wah Sing Seafood 华城海鲜饭店,"Chinese, Seafood",$$,25,25,4.1,820,Toronto,https://www.doordash.com/store/34024/?pickup=false
1291,Matha Roti - East Indian Cusine,"Indian, Vegetarian",$$,27,1.6,4.7,1,Toronto,https://www.doordash.com/store/458169/?pickup=false
1292,Konjiki Ramen,"Japanese, Ramen",$$,27,1.1,4.6,700,Toronto,https://www.doordash.com/store/897949/?pickup=false
1293,George's Deli & BBQ,"Deli, Barbecue",$$,24,24,4.2,215,Toronto,https://www.doordash.com/store/306082/?pickup=false
1294,Fox On John,"British, Brunch",$,27,27,4.2,203,Toronto,https://www.doordash.com/store/326818/?pickup=false
1295,Vagabondo Restobar,"Italian, Pizza",$$,28,0.1515151515,4.5,590,Toronto,https://www.doordash.com/store/52791/?pickup=false
1296,The Jerk Spot,"Caribbean, Jamaican",$$,21,1,4,37,Toronto,https://www.doordash.com/store/175328/?pickup=false
1297,Icha Tea,"Asian, Matcha",$$,19,19,5,0,Toronto,https://www.doordash.com/store/23046126/?pickup=false
1298,Not Just Noodles,"Rice, Curry",$$,24,24,4.6,44,Toronto,https://www.doordash.com/store/22994434/?pickup=false
1299,Magical Taste of China 西域食府,"Chinese, Barbecue",$$,23,0.9,4.5,138,Toronto,https://www.doordash.com/store/542079/?pickup=false
1300,Bowl,"Poke, Seafood",$$,23,1.3,4.4,59,Toronto,https://www.doordash.com/store/1765803/?pickup=false
1301,Bindia India Bistro,"Indian, Vegetarian",$$,29,29,4.6,192,Toronto,https://www.doordash.com/store/30161/?pickup=false
1302,Sushi 88,"Asian Fusion, Burritos",$$,27,27,4.4,184,Toronto,https://www.doordash.com/store/757153/?pickup=false
1303,the kettle,"Traditional Indian Restaurant, indian food",$$,21,0.9,3,0,Toronto,https://www.doordash.com/store/23277054/?pickup=false
1304,Tibet Cafe,"Soup, Salads",$$,24,1,4.6,24,Toronto,https://www.doordash.com/store/314076/?pickup=false
1305,Real Fruit Bubble Tea,"Juice Bars & Smoothies, Bubble Tea",$$,18,18,4.5,221,Toronto,https://www.doordash.com/store/960988/?pickup=false
1306,La Chilaca Taqueria,"Mexican, Tacos",$$,26,26,4.1,27,Toronto,https://www.doordash.com/store/359552/?pickup=false
1307,Coco Rice Thai Cuisine,"Thai, Fried Rice",$$,20,0.7,4.6,58,Toronto,https://www.doordash.com/store/2554374/?pickup=false
1308,Arctic Bites (Toronto),"Ice Cream, Waffles",$$,24,1,4.7,126,Toronto,https://www.doordash.com/store/780064/?pickup=false
1309,Dak Lak Cafe,"Vietnamese, Coffee",$$,21,21,4.6,39,Toronto,https://www.doordash.com/store/1056413/?pickup=false
1310,Java Joe's,"Breakfast, Sandwiches",$$,25,25,4.9,10,Toronto,https://www.doordash.com/store/938516/?pickup=false
1311,Kyoto House Japanese,"Japanese, Sushi",$$,26,0.9,4.7,319,Toronto,https://www.doordash.com/store/64956/?pickup=false
1312,Real Empanada,"Latin American, Empanadas",$$,24,1.2,4.6,49,Toronto,https://www.doordash.com/store/795028/?pickup=false
1313,Chungchun Rice Dog,"Takeout, Fried Food",$$,24,24,4.7,410,Toronto,https://www.doordash.com/store/1379489/?pickup=false
1314,Fonda Lola,"Mexican, Alcohol",$$,29,29,4.5,60,Toronto,https://www.doordash.com/store/52388/?pickup=false
1315,Mango Like Desserts,"Creperies, Cakes",$$,22,1.3,4.5,259,Toronto,https://www.doordash.com/store/970563/?pickup=false
1316,Market Garden,"American, Alcohol",$$,22,1.2,5,0,Toronto,https://www.doordash.com/store/2839443/?pickup=false
1317,Globol,"Bowls, Chicken",$,20,20,4.6,0,Toronto,https://www.doordash.com/store/2530627/?pickup=false
1318,Tim Hortons,"Canadian, Sandwiches",$$,17,17,4.4,70,Toronto,https://www.doordash.com/store/1014238/?pickup=false
1319,Beavertails,Pastries,$,23,0.5,4.7,226,Toronto,https://www.doordash.com/store/732873/?pickup=false
1320,Collective Arts Brewing,Alcohol,$$,23,1.1,4.9,199,Toronto,https://www.doordash.com/store/1355164/?pickup=false
1321,Taco Del Mar,"Mexican, Tacos",$$,18,18,3.9,93,Toronto,https://www.doordash.com/store/178799/?pickup=false
1322,Rosie's Burgers,"Burgers, Fries",$$,21,21,4.8,103,Toronto,https://www.doordash.com/store/1752609/?pickup=false
1323,TRU TEA | 初茶,"Healthy, Cakes",$$,21,1.4,4.7,118,Toronto,https://www.doordash.com/store/1308290/?pickup=false
1324,Mia Pasta,Salad,$,22,1.1,4.6,48,Toronto,https://www.doordash.com/store/2850955/?pickup=false
1325,Market Street Catch,"Sandwiches, Seafood",$$,26,26,4.6,326,Toronto,https://www.doordash.com/store/1456057/?pickup=false
1326,Little Vietnam,"Vietnamese, Noodles",$$,22,22,4.8,71,Toronto,https://www.doordash.com/store/2821324/?pickup=false
1327,Yummy Yummy Dumplings 口口香饺子馆,"Dumplings, Pancakes",$$,26,0.9,4.7,172,Toronto,https://www.doordash.com/store/52625/?pickup=false
1328,Oh My Gyro,"Sausage, Pita",$$,21,1.1,,0,Toronto,https://www.doordash.com/store/23198697/?pickup=false
1329,KL Kitchen Indo-Malay Cuisine,"Indonesian, Malaysian",$$,21,21,4.4,79,Toronto,https://www.doordash.com/store/1191723/?pickup=false
1330,OneZo Tapioca 丸作,"Milk Tea, Fruit Tea",$$,24,24,4.7,98,Toronto,https://www.doordash.com/store/1017143/?pickup=false
1331,Bubble Baby,"Sweets, Bubble Tea",$$,22,0.2,4.6,64,Toronto,https://www.doordash.com/store/1156973/?pickup=false
1332,Bubble Baby,"Sweets, Bubble Tea",$$,22,0.2,4.6,64,Toronto,https://www.doordash.com/store/1156973/?pickup=false
1333,Buddy's Noodle Bar,"Chinese, Noodles",$$,23,23,4.6,42,Toronto,https://www.doordash.com/store/1540665/?pickup=false
1334,Freshii,"Tacos, Burritos",$$,14,14,4.5,83,Toronto,https://www.doordash.com/store/1091323/?pickup=false
1335,Frankies Diner,"Sandwiches, Breakfast",$$,23,1.5,4.5,386,Toronto,https://www.doordash.com/store/1248363/?pickup=false
1336,Bangkok 360,"Asian, Fried Rice",$$,20,0.8,4.8,0,Toronto,https://www.doordash.com/store/23002403/?pickup=false
1337,Wolf Down,"German, Sandwiches",$,23,23,4.4,32,Toronto,https://www.doordash.com/store/2305085/?pickup=false
1338,Hai Cup,"Sandwiches, Milk Tea",$$,20,20,4.8,11,Toronto,https://www.doordash.com/store/2219329/?pickup=false
1339,Bloom Cafe,"Floats, Ice Cream",$$,22,1.2,5,0,Toronto,https://www.doordash.com/store/23227757/?pickup=false
1340,YGO Lab,"Fruit Tea, Latte",$$,26,1.6,4.9,48,Toronto,https://www.doordash.com/store/931525/?pickup=false
1341,Ethio-Eri Cafe,"Ethiopian, Vegan",$$,21,21,4.6,22,Toronto,https://www.doordash.com/store/1773932/?pickup=false
1342,Sweetie Pie,"Pie, Dessert",$$,22,22,4.6,31,Toronto,https://www.doordash.com/store/1663857/?pickup=false
1343,Grange Green Farms,"Convenience, Grocery",$$,22,0.8,5,0,Toronto,https://www.doordash.com/convenience/store/2609127/?pickup=false
1344,Kuni Sushi Ya,"Japanese, Sushi",$$,21,1,4.3,20,Toronto,https://www.doordash.com/store/178992/?pickup=false
1345,Acai Concept,"Dessert, Fruit Cups",$$,26,26,4.6,223,Toronto,https://www.doordash.com/store/814740/?pickup=false
1346,Second Cup,"Bakery, Espresso",$$,14,14,4.8,0,Toronto,https://www.doordash.com/store/2243042/?pickup=false
1347,The Wing Shop,"Fast Food, Fries",$$,22,1.3,4.4,97,Toronto,https://www.doordash.com/store/1191831/?pickup=false
1348,Bake Code,"Bakery, Cakes",$$,23,1.7,4.7,209,Toronto,https://www.doordash.com/store/1267705/?pickup=false
1349,Raijin Ramen,"Dessert, Ramen",$$,26,26,4.6,520,Toronto,https://www.doordash.com/store/30220/?pickup=false
1350,Thindi Cafe,"Vegetarian, Noodles",$$,27,27,4.6,424,Toronto,https://www.doordash.com/store/1696064/?pickup=false
1351,Mr.Tonkatsu,"Japanese, Appetizers",$$,28,1.6,4.7,770,Toronto,https://www.doordash.com/store/44632/?pickup=false
1352,Kensington Brewing Co,"Alcohol, Beer",$$,25,1.2,4.9,93,Toronto,https://www.doordash.com/store/2361325/?pickup=false
1353,Koh Samui,"Noodles, Salads",$$,23,23,4.5,174,Toronto,https://www.doordash.com/store/1080332/?pickup=false
1354,Petros82,"Comfort Food, Beer",$$,23,23,4.3,0,Toronto,https://www.doordash.com/store/2774310/?pickup=false
1355,Crepe Delicious,"Healthy, Desserts",$,23,1.4,4.4,72,Toronto,https://www.doordash.com/store/1436192/?pickup=false
1356,Potluck Restaurant,"Chicken, Fish",$$,23,1.2,3.5,0,Toronto,https://www.doordash.com/store/2862542/?pickup=false
1357,Dundas Shawarma,"Mediterranean, Shawarma",$,24,24,3.7,267,Toronto,https://www.doordash.com/store/322974/?pickup=false
1358,Liuyishou Hot Pot 刘一手火锅,"Hot Pot, Chinese",$$,25,25,4.7,76,Toronto,https://www.doordash.com/store/1179531/?pickup=false
1359,KO'OX HANA',"Mexican, Nachos",$$,28,1.1,4.4,77,Toronto,https://www.doordash.com/store/542458/?pickup=false
1360,Dolce Gelato,"Gelato, Waffles",$,24,1.1,4.7,0,Toronto,https://www.doordash.com/store/22982951/?pickup=false
1361,ZERO ZERO PIZZA,"Coffee, Sandwiches",$$,23,23,,0,Toronto,https://www.doordash.com/store/23173130/?pickup=false
1362,Dim Sum Queen Seafood Restaurant 点心之家,"Chinese, Seafood",$$,25,25,4.2,38,Toronto,https://www.doordash.com/store/1722098/?pickup=false
1363,Annalakshmi Mississauga,"Indian, Dessert",$$,26,0.2,4.3,650,Toronto,https://www.doordash.com/store/1447011/?pickup=false
1364,MrBeast Burger,"Burgers, Sandwiches",$,17,0.1136363636,4.5,215,Toronto,https://www.doordash.com/store/1507203/?pickup=false
1365,Freshslice Pizza,"Italian, Pizza",$$,25,25,4.7,209,Toronto,https://www.doordash.com/store/1300937/?pickup=false
1366,Brioche Dorée,"Bakery, Salads",$$,22,22,4.9,126,Toronto,https://www.doordash.com/store/1361882/?pickup=false
1367,gyro city,"Halal, Shawarma",$$,23,1.1,4.5,129,Toronto,https://www.doordash.com/store/2856797/?pickup=false
1368,Pop Health Bar,"Juice Bars & Smoothies, Coffee & Tea",$$,23,0.5,4.8,34,Toronto,https://www.doordash.com/store/1528263/?pickup=false
1369,Big Fat Burrito,"Mexican, Burritos",$$,23,23,4.7,111,Toronto,https://www.doordash.com/store/30183/?pickup=false
1370,Fruta libre,"Mexican, Fruit",$$,24,24,4.1,15,Toronto,https://www.doordash.com/store/1336807/?pickup=false
1371,Ghost Chicken Ossington,"Fries, Burgers",$$,24,1.6,4.5,60,Toronto,https://www.doordash.com/store/2824965/?pickup=false
1372,Sashimi Island,"Japanese, Sushi",$$,28,1.6,4.2,289,Toronto,https://www.doordash.com/store/52540/?pickup=false
1373,Choco Churros,"Dessert, Empanadas",$$,25,25,4,31,Toronto,https://www.doordash.com/store/1251365/?pickup=false
1374,Banh Mi Ba Le,"Banh Mi, Vietnamese",$$,23,23,4.4,25,Toronto,https://www.doordash.com/store/2238738/?pickup=false
1375,Charlie's Mac and Cheese,"Chicken Wings, Poutineries",$$,22,1.6,3,15,Toronto,https://www.doordash.com/store/1342243/?pickup=false
1376,Wings & Things,"American, Fast Food",$,15,0.1136363636,4.4,69,Toronto,https://www.doordash.com/store/649584/?pickup=false
1377,INS Market,"Convenience, Grocery",$$,24,24,4.1,16,Toronto,https://www.doordash.com/convenience/store/1876468/?pickup=false
1378,Wings Express,"Poutineries, Chicken Wings",$$,24,24,3,0,Toronto,https://www.doordash.com/store/1342253/?pickup=false
1379,Pastor Taco,"Mexican, Tacos",$$,25,1.7,4,0,Toronto,https://www.doordash.com/store/1826101/?pickup=false
1380,Tacos 101,"Mexican, Tacos",$$,22,1.1,4.2,17,Toronto,https://www.doordash.com/store/2376442/?pickup=false
1381,American Eclectic Burger,"American, Burgers",$,16,16,4.5,28,Toronto,https://www.doordash.com/store/649600/?pickup=false
1382,La Cevicheria Bar & Grill,"Bar and Grill, Tacos",$$,25,25,3.8,0,Toronto,https://www.doordash.com/store/2250668/?pickup=false
1383,George's Pizza and Panzerotto,"Pizza, Italian",$$,26,1.4,4.5,31,Toronto,https://www.doordash.com/store/358256/?pickup=false
1384,Mengrai Gourmet Thai,"Thai, Noodles",$$,26,1.4,4.4,210,Toronto,https://www.doordash.com/store/30226/?pickup=false
1385,Samrat Indian Cuisine,"Indian, Vegetarian",$$,27,27,4.1,418,Toronto,https://www.doordash.com/store/1054367/?pickup=false
1386,Burger Drops,"American, Burgers",$$,27,27,4.7,230,Toronto,https://www.doordash.com/store/1743024/?pickup=false
1387,Mofercoffee,"Bakeries, Croissant",$$,25,1.4,4.3,12,Toronto,https://www.doordash.com/store/2248502/?pickup=false
1388,Lazeez Shawarma,"Shawarma, Vegetarian",$$,22,1.4,4,162,Toronto,https://www.doordash.com/store/23034250/?pickup=false
1389,Abu Hummus,"Vegan Friendly, Shawarma",$$,24,24,4.7,118,Toronto,https://www.doordash.com/store/1159679/?pickup=false
1390,Bourbon St Grill,"Chicken, Vegetarian",$$,23,23,4.5,43,Toronto,https://www.doordash.com/store/2855848/?pickup=false
1391,Desserts ft. The Cheesecake Factory Bakery,"Snacks, Gelato",$$,24,1.6,4.6,134,Toronto,https://www.doordash.com/store/1455241/?pickup=false
1392,Moon Palace Authentic Cantonese Cuisine 粵園,"Cantonese, Dim Sum",$$,23,1.1,4.7,110,Toronto,https://www.doordash.com/store/1343493/?pickup=false
